,year_country,year,final_total_points,semi_final,semi_draw_position,final_draw_position,country,artist_name,song_name,language,style,direct_qualifier_10,gender,main_singers,key,loudness_db,beats_per_min,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,backing_dancers,backing_singers,backing_instruments,instrument_10,qualified_10,final_televote_points,final_jury_points,final_televote_votes,final_jury_votes,final_place,semi_place,semi_televote_points,semi_jury_points,semi_total_points,favourite_10,host_10,lgbtqia+,normal_cluster,point_ratio
337,2013_Ireland,2013,5.0,1.0,13.0,26.0,Ireland,Ryan Dolan,Only Love Survives,English,Pop,0.0,Male,1,C Minor,5,128.0,83.0,54.0,35.0,0.0,0.0,19.0,7.0,0,2,3,0,1.0,,,,,26.0,8.0,,,54.0,0,0,1.0,5.0,0.26095060577819198509
338,2013_Cyprus,2013,,1.0,14.0,,Cyprus,Despina Olympiou,An me thimasai,Greek,Ballad,,Female,1,D Minor,7,105.0,72.0,63.0,54.0,34.0,0.0,12.0,3.0,0,0,0,0,0.0,,,,,,15.0,,,11.0,0,0,,1.0,0.16113245517746066593
339,2013_Belgium,2013,71.0,1.0,15.0,6.0,Belgium,Roberto Bellarosa,Love Kills,English,Pop,0.0,Male,1,Fs Major,7,132.0,68.0,46.0,35.0,1.0,0.0,17.0,3.0,2,3,0,0,1.0,,,,,12.0,5.0,,,75.0,0,0,0.0,2.0,0.16814345991561181435
340,2013_San Marino,2013,,2.0,2.0,,San Marino,Valentina Monetta,Crisalide (Vola),Italian,Ballad,,Female,1,Eb Minor,5,152.0,83.0,35.0,60.0,45.0,0.0,15.0,7.0,2,0,0,0,0.0,,,,,,11.0,,,47.0,0,0,,1.0,0.05519943019943019943
341,2013_North Macedonia,2013,,2.0,3.0,,North Macedonia,Esma & Lozano,Pred da se razdeni,"Macedonian, Romani",Traditional,,Mix,2,Bb Major,4,125.0,91.0,56.0,28.0,0.0,0.0,33.0,4.0,0,2,0,0,0.0,,,,,,16.0,,,28.0,0,0,,0.0,0.13973740621650589496
342,2013_Azerbaijan,2013,234.0,2.0,4.0,20.0,Azerbaijan,Farid Mammadov,Hold Me,English,Ballad,0.0,Male,1,Bb Minor,4,90.0,78.0,51.0,36.0,1.0,0.0,18.0,3.0,2,0,0,0,1.0,,,,,2.0,1.0,,,139.0,0,0,0.0,2.0,0.24039067422810333963
343,2013_Finland,2013,13.0,2.0,5.0,4.0,Finland,Krista Siegfrids,Marry Me,English,Pop,0.0,Female,1,Fs Minor,8,145.0,74.0,80.0,84.0,0.0,0.0,7.0,14.0,3,2,0,0,1.0,,,,,24.0,9.0,,,64.0,0,0,0.0,1.0,0.13773840022772559066
344,2013_Malta,2013,120.0,2.0,6.0,9.0,Malta,Gianluca,Tomorrow,English,Pop,0.0,Male,1,A Major,7,100.0,64.0,72.0,83.0,73.0,0.0,9.0,3.0,0,3,0,0,1.0,,,,,8.0,4.0,,,118.0,0,0,0.0,5.0,0.21326106000876040298
345,2013_Bulgaria,2013,,2.0,7.0,,Bulgaria,Elitsa Todorova & Stoyan Yankoulov,Samo shampioni,Bulgarian,Traditional,,Mix,2,A Minor,5,130.0,93.0,64.0,74.0,1.0,0.0,9.0,9.0,0,3,0,1,0.0,,,,,,12.0,,,45.0,0,0,,3.0,0.31490384615384615385
346,2013_Iceland,2013,47.0,2.0,8.0,19.0,Iceland,Eythor Ingi,Ég Á Líf,Icelandic,Traditional,0.0,Male,1,A Major,9,75.0,34.0,49.0,39.0,50.0,0.0,12.0,3.0,0,0,0,0,1.0,,,,,17.0,6.0,,,72.0,0,0,0.0,1.0,0.16759259259259259259
347,2013_Greece,2013,152.0,2.0,9.0,21.0,Greece,Koza Mostra feat. Agathon Iakovidis,Alcohol Is Free,Greek,Traditional,0.0,Male,4,D Minor,4,172.0,94.0,57.0,73.0,1.0,0.0,3.0,4.0,0,0,2,1,1.0,,,,,6.0,2.0,,,121.0,0,0,0.0,5.0,0.21553453711665233591
348,2013_Israel,2013,,2.0,10.0,,Israel,Moran Mazor,Rak Bishvilo,Hebrew,Ballad,,Female,1,Bb Minor,4,105.0,79.0,60.0,32.0,47.0,0.0,52.0,5.0,0,2,1,0,0.0,,,,,,14.0,,,40.0,0,0,,4.0,0.23580276705276705277
349,2013_Hungary,2013,84.0,2.0,12.0,17.0,Hungary,ByeAlex,Kedvesem,Hungarian,Pop,0.0,Male,1,C Major,10,82.0,21.0,66.0,44.0,77.0,0.0,11.0,4.0,0,1,1,0,1.0,,,,,10.0,8.0,,,66.0,0,0,0.0,5.0,0.14981919789612097304
350,2013_Norway,2013,191.0,2.0,13.0,24.0,Norway,Margaret Berger,I Feed You My Love,English,Dance,0.0,Female,1,B Minor,4,96.0,95.0,34.0,40.0,0.0,0.0,24.0,42.0,0,3,1,0,1.0,,,,,4.0,3.0,,,120.0,0,0,0.0,5.0,0.19193803708729081863
351,2013_Georgia,2013,50.0,2.0,15.0,25.0,Georgia,Nodi Tatishvili & Sophie Gelovani,Waterfall,English,Ballad,0.0,Mix,2,F Major,9,138.0,32.0,34.0,19.0,69.0,0.0,17.0,3.0,0,3,0,0,1.0,,,,,15.0,10.0,,,63.0,0,0,0.0,2.0,0.16753472222222222222
352,2013_Switzerland,2013,,2.0,16.0,,Switzerland,Takasa,You and Me,English,Pop,,Mix,2,Ab Minor,8,134.0,76.0,58.0,69.0,0.0,88.0,5.0,4.0,0,0,4,0,0.0,,,,,,13.0,,,41.0,0,0,,5.0,0.19842683288809735827
353,2013_Romania,2013,65.0,2.0,17.0,14.0,Romania,Cezar,It's My Life,English,Dance,0.0,Male,1,B Minor,5,135.0,91.0,50.0,54.0,20.0,0.0,13.0,9.0,3,0,0,0,1.0,,,,,13.0,5.0,,,83.0,0,0,0.0,4.0,0.16539115646258503401
354,2013_France,2013,14.0,,,1.0,France,Amandine Bourgeois,L'enfer et moi,French,Rock,1.0,Female,1,Db Minor,5,90.0,62.0,55.0,34.0,1.0,0.0,33.0,3.0,0,3,0,0,,,,,,23.0,,,,,0,0,0.0,0.0,0.19024290671565625638
355,2013_United Kingdom,2013,23.0,,,15.0,United Kingdom,Bonnie Tyler,Believe in Me,English,Rock,1.0,Female,1,Ab Major,6,129.0,64.0,60.0,21.0,33.0,0.0,9.0,3.0,0,0,5,0,,,,,,19.0,,,,,0,0,0.0,1.0,0.21160032167269802975
356,2013_Italy,2013,126.0,,,23.0,Italy,Marco Mengoni,L'essenziale,Italian,Ballad,1.0,Male,1,Fs Major,4,126.0,63.0,56.0,15.0,20.0,0.0,11.0,4.0,0,0,0,0,,,,,,7.0,,,,,0,0,0.0,0.0,0.27421524663677130045
357,2012_Iceland,2012,46.0,1.0,2.0,7.0,Iceland,Greta Salome and Jonsi,Never Forget,English,Ballad,0.0,Mix,2,C Minor,4,101.0,73.0,34.0,48.0,14.0,0.0,5.0,3.0,0,4,0,1,1.0,39.0,53.0,,,20.0,8.0,,,75.0,0,0,0.0,2.0,0.16759259259259259259
358,2012_Greece,2012,64.0,1.0,3.0,16.0,Greece,Eleftheria Eleftheriou,Aphrodisiac,English,Dance,0.0,Female,1,B Minor,5,110.0,86.0,63.0,87.0,0.0,0.0,30.0,3.0,4,1,0,0,1.0,89.0,60.0,,,17.0,4.0,,,116.0,0,0,0.0,4.0,0.21553453711665233591
359,2012_Latvia,2012,,1.0,4.0,,Latvia,Anmary,Beautiful Song,English,Pop,,Female,1,Ab Minor,6,120.0,82.0,73.0,92.0,6.0,0.0,31.0,5.0,0,4,0,0,0.0,,,,,,16.0,,,17.0,0,0,,0.0,0.22116324535679374389
360,2012_Albania,2012,146.0,1.0,5.0,3.0,Albania,Rona Nishliu,Suus,Albanian,Ballad,0.0,Female,1,Bb Minor,5,74.0,33.0,28.0,9.0,80.0,0.0,11.0,3.0,0,0,0,0,1.0,106.0,157.0,,,5.0,2.0,,,146.0,0,0,0.0,5.0,0.13338989441930618401
361,2012_Romania,2012,71.0,1.0,6.0,14.0,Romania,Mandinga,Zaleilah,"Spanish, English",Dance,0.0,Female,1,D Minor,6,127.0,82.0,70.0,79.0,5.0,1.0,34.0,5.0,0,0,5,0,1.0,117.0,53.0,,,12.0,3.0,,,120.0,0,0,0.0,5.0,0.16539115646258503401
362,2012_Switzerland,2012,,1.0,7.0,,Switzerland,Sinplus,Unbreakable,English,Rock,,Male,1,D Major,3,144.0,94.0,49.0,50.0,1.0,0.0,8.0,4.0,0,0,3,0,0.0,,,,,,11.0,,,45.0,0,0,,4.0,0.19842683288809735827
363,2012_Israel,2012,,1.0,10.0,,Israel,Izabo,Time,"English, Hebrew",Pop,,Male,1,B Major,3,130.0,85.0,46.0,73.0,1.0,0.0,7.0,4.0,0,2,3,1,0.0,,,,,,13.0,,,33.0,0,0,,0.0,0.23580276705276705277
364,2012_San Marino,2012,,1.0,11.0,,San Marino,Valentina Monetta,The Social Network Song (Oh Oh – Uh - Oh Oh),English,Dance,,Female,1,Ab Minor,6,106.0,91.0,69.0,89.0,8.0,33.0,6.0,4.0,0,4,1,0,0.0,,,,,,14.0,,,31.0,0,0,,3.0,0.05519943019943019943
365,2012_Denmark,2012,21.0,1.0,13.0,15.0,Denmark,Soluna Samay,Should've Known Better,English,Rock,0.0,Female,1,D Major,7,94.0,48.0,83.0,75.0,56.0,0.0,35.0,5.0,0,1,4,0,1.0,18.0,51.0,,,23.0,9.0,,,63.0,0,0,0.0,1.0,0.19868024132730015083
366,2012_Russia,2012,259.0,1.0,14.0,6.0,Russia,Buranovskiye Babushki,Party for Everybody,"Udmurt, English",Dance,0.0,Female,6,C Minor,5,126.0,85.0,65.0,62.0,19.0,0.0,35.0,13.0,0,0,0,0,1.0,332.0,94.0,,,2.0,1.0,,,152.0,0,0,0.0,3.0,0.32356433506044905009
367,2012_Hungary,2012,19.0,1.0,15.0,2.0,Hungary,Compact Disco,Sound of Our Hearts,English,Pop,,Male,1,B Minor,4,80.0,82.0,41.0,25.0,1.0,0.0,18.0,4.0,0,1,4,0,1.0,20.0,30.0,,,24.0,10.0,,,52.0,0,0,0.0,2.0,0.14981919789612097304
368,2012_Austria,2012,,1.0,16.0,,Austria,Trackshittaz,Woki mit deim Popo,German5,Dance,0.0,Male,2,C Major,2,121.0,85.0,87.0,89.0,4.0,0.0,42.0,4.0,3,0,0,0,0.0,,,,,,18.0,,,8.0,0,0,,0.0,0.15319634703196347032
369,2012_Moldova,2012,81.0,1.0,17.0,26.0,Moldova,Pasha Parfeny,Lăutar,English6,Pop,0.0,Male,1,G Minor,4,107.0,86.0,66.0,60.0,11.0,0.0,21.0,6.0,3,2,0,0,1.0,75.0,104.0,,,11.0,5.0,,,100.0,0,0,0.0,4.0,0.18179657794676806084
370,2012_Ireland,2012,46.0,1.0,18.0,23.0,Ireland,Jedward,Waterline,English,Dance,0.0,Male,2,Bb Major,6,144.0,73.0,66.0,86.0,0.0,0.0,7.0,4.0,0,4,0,0,1.0,89.0,14.0,,,19.0,6.0,,,92.0,0,0,0.0,1.0,0.26095060577819198509
371,2012_North Macedonia,2012,71.0,2.0,2.0,22.0,North Macedonia,Kaliopi,Crno i belo,Macedonian,Rock,0.0,Female,1,D Minor,10,130.0,52.0,73.0,21.0,36.0,0.0,8.0,33.0,0,0,5,0,1.0,,,,,13.0,9.0,,,53.0,0,0,0.0,1.0,0.13973740621650589496
372,2012_Netherlands,2012,,2.0,3.0,,Netherlands,Joan Franka,You and Me,English,Pop,,Female,1,Fs Major,6,98.0,64.0,66.0,70.0,20.0,0.0,14.0,2.0,0,0,1,0,0.0,,,,,,15.0,,,35.0,0,0,,0.0,0.19179443498012492902
373,2012_Malta,2012,41.0,2.0,4.0,21.0,Malta,Kurt Calleja,This Is the Night,English,Dance,0.0,Male,1,C Major,4,122.0,87.0,65.0,64.0,0.0,0.0,7.0,4.0,1,0,4,0,1.0,10.0,70.0,,,21.0,7.0,,,70.0,0,0,0.0,5.0,0.21326106000876040298
374,2012_Belarus,2012,,2.0,5.0,,Belarus,Litesound,We Are the Heroes,English,Dance,,Male,1,Db Minor,4,120.0,89.0,52.0,52.0,1.0,0.0,8.0,4.0,0,0,4,0,0.0,,,,,,16.0,,,35.0,0,0,,0.0,0.10798611111111111111
375,2012_Portugal,2012,,2.0,6.0,,Portugal,Filipa Sousa,Vida minha,Portuguese,Ballad,,Female,1,A Minor,11,86.0,21.0,37.0,21.0,87.0,0.0,12.0,3.0,0,5,0,0,0.0,,,,,,13.0,,,39.0,0,0,,5.0,0.14422779325286289075
376,2012_Bulgaria,2012,,2.0,8.0,,Bulgaria,Sofi Marinova,Love Unlimited,Bulgarian,Dance,,Female,1,B Minor,9,130.0,66.0,75.0,86.0,14.0,0.0,36.0,14.0,0,0,0,0,0.0,,,,,,11.0,,,45.0,0,0,,1.0,0.31490384615384615385
377,2012_Slovenia,2012,,2.0,9.0,,Slovenia,Eva Boto,Verjamem,Slovene,Ballad,,Female,1,F Minor,6,132.0,54.0,36.0,12.0,31.0,0.0,11.0,3.0,0,5,0,0,0.0,,,,,,17.0,,,31.0,0,0,,4.0,0.11302395209580838323
378,2012_Croatia,2012,,2.0,10.0,,Croatia,Nina Badric,Nebo,Croatian,Ballad,,Female,1,G Minor,6,113.0,65.0,52.0,31.0,46.0,0.0,8.0,5.0,2,3,0,0,0.0,,,,,,12.0,,,42.0,0,0,,5.0,0.16737770193401592719
379,2012_Sweden,2012,372.0,2.0,11.0,17.0,Sweden,Loreen,Euphoria,English,Dance,0.0,Female,1,B Minor,5,132.0,78.0,56.0,39.0,14.0,0.0,28.0,4.0,1,0,0,0,1.0,343.0,296.0,,,1.0,1.0,,,181.0,1,0,1.0,0.0,0.28075333757151938970
380,2012_Turkey,2012,112.0,2.0,13.0,18.0,Turkey,Can Bonomo,Love Me Back,English,Traditional,0.0,Male,1,E Major,5,102.0,96.0,70.0,64.0,18.0,0.0,73.0,7.0,5,0,0,0,1.0,176.0,50.0,,,7.0,5.0,,,80.0,0,0,0.0,5.0,0.19162826420890937020
381,2012_Estonia,2012,120.0,2.0,14.0,11.0,Estonia,Ott Lepland,Kuula,Estonian,Ballad,,Male,1,F Major,8,129.0,31.0,37.0,14.0,45.0,0.0,9.0,3.0,0,1,0,0,1.0,78.0,152.0,,,6.0,4.0,,,100.0,0,0,0.0,5.0,0.20733788395904436860
382,2012_Norway,2012,7.0,2.0,16.0,12.0,Norway,Tooji,Stay,English,Dance,0.0,Male,1,F Minor,3,127.0,90.0,61.0,59.0,0.0,0.0,8.0,11.0,4,1,0,0,1.0,16.0,24.0,,,26.0,10.0,,,45.0,0,0,1.0,4.0,0.19193803708729081863
383,2012_Lithuania,2012,70.0,2.0,18.0,4.0,Lithuania,Donny Montell,Love Is Blind,English,Ballad,0.0,Male,1,Eb Minor,10,124.0,31.0,76.0,8.0,32.0,77.0,11.0,6.0,0,0,0,0,1.0,68.0,82.0,,,14.0,3.0,,,104.0,0,0,0.0,0.0,0.12592910234419668382
384,2012_United Kingdom,2012,12.0,,,1.0,United Kingdom,Engelbert Humperdinck,Love Will Set You Free,English,Ballad,1.0,Male,1,D Minor,8,120.0,32.0,46.0,24.0,86.0,0.0,14.0,3.0,2,0,1,0,,36.0,11.0,,,25.0,,,,,0,0,0.0,4.0,0.21160032167269802975
385,2012_France,2012,21.0,,,9.0,France,Anggun,Echo (You and I),"French, English",Pop,1.0,Female,1,Bb Major,5,137.0,79.0,58.0,70.0,0.0,0.0,10.0,3.0,3,2,0,0,,0.0,85.0,,,22.0,,,,,0,0,0.0,1.0,0.19024290671565625638
386,2012_Azerbaijan,2012,150.0,,,13.0,Azerbaijan,Sabina Babayeva,When the Music Dies,English,Ballad,1.0,Female,1,Db Minor,4,92.0,9.0,22.0,30.0,61.0,0.0,43.0,3.0,3,1,0,0,,151.0,118.0,,,4.0,,,,,0,1,0.0,3.0,0.24039067422810333963
387,2012_Spain,2012,97.0,,,19.0,Spain,Pastora Soler,Quédate Conmigo,Spanish,Ballad,1.0,Female,1,Ab Major,5,84.0,66.0,49.0,20.0,36.0,0.0,52.0,3.0,0,5,0,0,,45.0,154.0,,,10.0,,,,,0,0,0.0,5.0,0.15270935960591133005
388,2012_Germany,2012,110.0,,,20.0,Germany,Roman Lob,Standing Still,English,Pop,1.0,Male,1,Bb Major,8,108.0,87.0,59.0,4.0,6.0,79.0,11.0,4.0,0,0,4,1,,125.0,98.0,,,8.0,,,,,0,0,0.0,3.0,0.16555217831813576494
389,2011_Poland,2011,,1.0,1.0,,Poland,Magdalena Tul,Jestem,Polish,Pop,,Female,1,F Minor,5,129.0,93.0,73.0,55.0,0.0,0.0,32.0,12.0,2,3,0,0,0.0,,,,,,19.0,,,18.0,0,0,,5.0,0.12793542074363992172
390,2011_Norway,2011,,1.0,2.0,,Norway,Stella Mwangi,Haba Haba,"English, Swahili",Pop,,Female,1,Ab Major,5,124.0,91.0,73.0,97.0,3.0,0.0,17.0,3.0,0,5,0,0,0.0,,,,,,17.0,,,30.0,0,0,,5.0,0.19193803708729081863
391,2011_Albania,2011,,1.0,3.0,,Albania,Aurela Gaçe,Feel the Passion,English,Rock,,Female,1,Ab Minor,10,75.0,26.0,44.0,12.0,84.0,0.0,11.0,4.0,0,3,2,0,0.0,,,,,,14.0,,,47.0,0,0,,0.0,0.13338989441930618401
392,2011_Switzerland,2011,19.0,1.0,8.0,13.0,Switzerland,Anna Rossinelli,In Love for a While,English,Pop,0.0,Female,1,A Major,6,128.0,40.0,76.0,65.0,25.0,0.0,10.0,4.0,0,0,2,0,1.0,2.0,53.0,,,25.0,10.0,,,55.0,0,0,0.0,2.0,0.19842683288809735827
393,2011_Georgia,2011,110.0,1.0,9.0,25.0,Georgia,Eldrine,One More Day,English,Rock,0.0,Female,1,Ab Minor,5,116.0,86.0,63.0,40.0,0.0,0.0,25.0,4.0,0,0,5,0,1.0,138.0,79.0,,,9.0,6.0,,,74.0,0,0,0.0,5.0,0.16753472222222222222
394,2011_Finland,2011,57.0,1.0,10.0,1.0,Finland,Paradise Oskar,Da Da Dam,English,Pop,0.0,Male,1,D Major,8,73.0,51.0,53.0,18.0,17.0,0.0,9.0,3.0,0,0,0,1,1.0,47.0,75.0,,,21.0,3.0,,,103.0,0,0,0.0,4.0,0.13773840022772559066
395,2011_Malta,2011,,1.0,11.0,,Malta,Glen Vella,One Life,English,Pop,,Male,1,A Minor,3,137.0,90.0,70.0,35.0,7.0,0.0,8.0,9.0,2,3,0,0,0.0,,,,,,11.0,,,54.0,0,0,,5.0,0.21326106000876040298
396,2011_Croatia,2011,,1.0,13.0,,Croatia,Daria,Celebrate,English,Dance,,Female,1,Fs Major,7,128.0,87.0,77.0,38.0,0.0,84.0,8.0,4.0,0,4,1,0,0.0,,,,,,15.0,,,41.0,0,0,,4.0,0.16737770193401592719
397,2011_Iceland,2011,61.0,1.0,14.0,21.0,Iceland,Sjonni's Friends,Coming Home,English,Pop,0.0,Male,6,D Major,6,92.0,72.0,63.0,81.0,33.0,0.0,18.0,4.0,0,0,0,1,1.0,60.0,72.0,,,20.0,4.0,,,100.0,0,0,0.0,1.0,0.16759259259259259259
398,2011_Lithuania,2011,63.0,1.0,17.0,4.0,Lithuania,Evelina Sasenko,C'est ma vie,English,Ballad,0.0,Female,1,E Major,9,163.0,28.0,25.0,9.0,51.0,0.0,17.0,3.0,0,0,0,1,1.0,55.0,66.0,,,19.0,5.0,,,81.0,0,0,0.0,0.0,0.12592910234419668382
399,2011_Azerbaijan,2011,221.0,1.0,18.0,19.0,Azerbaijan,Ell & Nikki,Running Scared,English,Ballad,0.0,Mix,2,C Major,4,172.0,70.0,32.0,24.0,2.0,0.0,36.0,3.0,0,4,0,0,1.0,223.0,182.0,,,1.0,2.0,,,122.0,0,0,0.0,2.0,0.24039067422810333963
400,2011_Austria,2011,64.0,2.0,2.0,18.0,Austria,Nadine Beiler,The Secret Is Love,English,Ballad,0.0,Female,1,G Major,5,123.0,47.0,51.0,10.0,21.0,0.0,10.0,4.0,0,5,0,0,1.0,25.0,145.0,,,18.0,7.0,,,69.0,0,0,0.0,5.0,0.15319634703196347032
401,2011_Netherlands,2011,,2.0,3.0,,Netherlands,3JS,Never Alone,English,Ballad,,Male,1,C Major,6,97.0,83.0,48.0,57.0,1.0,0.0,32.0,3.0,0,3,2,0,0.0,,,,,,19.0,,,13.0,0,0,,5.0,0.19179443498012492902
402,2011_Belgium,2011,,2.0,4.0,,Belgium,Witloof Bay,With Love Baby,English,Pop,,Mix,6,C Minor,9,88.0,62.0,88.0,67.0,17.0,0.0,22.0,15.0,0,0,0,0,0.0,,,,,,11.0,,,53.0,0,0,,5.0,0.16814345991561181435
403,2011_Slovakia,2011,,2.0,5.0,,Slovakia,TWiiNS,I'm Still Alive,English,Ballad,,Female,2,A Major,3,87.0,76.0,50.0,34.0,41.0,0.0,7.0,3.0,0,2,2,0,0.0,,,,,,13.0,,,48.0,0,0,,5.0,0.04794520547945205479
404,2011_Ukraine,2011,159.0,2.0,6.0,23.0,Ukraine,Mika Newton,Angel,English,Ballad,0.0,Female,1,F Minor,9,162.0,54.0,44.0,22.0,14.0,0.0,20.0,3.0,1,1,0,0,1.0,168.0,117.0,,,4.0,6.0,,,81.0,0,0,0.0,1.0,0.31150234741784037559
405,2011_Moldova,2011,97.0,2.0,7.0,15.0,Moldova,Zdob si Zdub,So Lucky,English,Rock,0.0,Male,1,E Minor,4,148.0,89.0,74.0,81.0,1.0,0.0,10.0,6.0,1,0,4,0,1.0,98.0,82.0,,,12.0,10.0,,,54.0,0,0,0.0,5.0,0.18179657794676806084
406,2011_Sweden,2011,185.0,2.0,8.0,7.0,Sweden,Eric Saade,Popular,English,Dance,,Male,1,A Major,5,125.0,96.0,54.0,49.0,0.0,0.0,5.0,10.0,3,2,0,0,1.0,221.0,106.0,,,3.0,1.0,,,155.0,0,0,0.0,5.0,0.28075333757151938970
407,2011_Slovenia,2011,96.0,2.0,13.0,20.0,Slovenia,Maja Keuc,No One,English,Ballad,0.0,Female,1,F Minor,3,88.0,81.0,28.0,31.0,8.0,0.0,11.0,4.0,0,4,0,0,1.0,39.0,160.0,,,13.0,3.0,,,112.0,0,0,0.0,,0.11302395209580838323
408,2011_Estonia,2011,44.0,2.0,15.0,8.0,Estonia,Getter Jaani,Rockefeller Street,English,Pop,0.0,Female,1,Eb Minor,4,130.0,89.0,81.0,75.0,12.0,0.0,10.0,5.0,3,2,0,0,1.0,32.0,74.0,,,24.0,9.0,,,60.0,0,0,0.0,,0.20733788395904436860
409,2011_Latvia,2011,,2.0,17.0,,Latvia,Musiqq,Angel in Disguise,English,Pop,,Male,2,Bb Major,4,125.0,79.0,63.0,61.0,1.0,0.0,9.0,5.0,0,4,0,1,0.0,,,,,,17.0,,,25.0,0,0,,,0.22116324535679374389
410,2011_Denmark,2011,134.0,2.0,18.0,3.0,Denmark,A Friend in London,New Tomorrow,English,Rock,0.0,Male,1,G Major,6,147.0,67.0,50.0,41.0,16.0,0.0,10.0,3.0,0,2,3,1,1.0,61.0,168.0,,,5.0,2.0,,,135.0,0,0,0.0,,0.19868024132730015083
411,2011_Ireland,2011,119.0,2.0,19.0,6.0,Ireland,Jedward,Lipstick,English,Pop,0.0,Male,2,F Minor,10,138.0,48.0,73.0,15.0,0.0,89.0,36.0,5.0,0,4,0,0,1.0,101.0,119.0,,,8.0,8.0,,,68.0,0,0,0.0,,0.26095060577819198509
412,2011_France,2011,82.0,,,11.0,France,Amaury Vassili,Sognu,Corsican,Ballad,1.0,Male,1,Bb Minor,4,128.0,77.0,29.0,23.0,80.0,20.0,15.0,5.0,0,0,0,0,,76.0,90.0,,,15.0,,,,,1,0,0.0,,0.19024290671565625638
413,2011_Italy,2011,189.0,,,12.0,Italy,Raphael Gualazzi,Madness of Love,"Italian, English",Ballad,1.0,Male,1,C Major,7,144.0,41.0,53.0,37.0,72.0,0.0,22.0,4.0,0,0,5,1,,99.0,251.0,,,2.0,,,,,0,0,0.0,,0.27421524663677130045
414,2011_Germany,2011,107.0,,,16.0,Germany,Lena,Taken by a Stranger,English,Pop,1.0,Female,1,F Minor,12,160.0,38.0,75.0,37.0,5.0,81.0,11.0,8.0,3,2,0,0,,113.0,104.0,,,10.0,,,,,0,1,0.0,,0.16555217831813576494
415,2011_Spain,2011,50.0,,,22.0,Spain,Lucia Perez,Que me quiten lo bailao,Spanish,Pop,1.0,Female,1,D Major,3,99.0,86.0,68.0,86.0,27.0,0.0,6.0,8.0,0,5,0,0,,73.0,38.0,,,23.0,,,,,0,0,0.0,,0.15270935960591133005
416,2010_Moldova,2010,27.0,1.0,1.0,4.0,Moldova,SunStroke Project and Olia Tira,Run Away,English,Pop,,Mix,2,Eb Minor,3,130.0,93.0,66.0,36.0,1.0,0.0,18.0,8.0,3,0,1,1,1.0,28.0,33.0,,,22.0,,,,,0,0,0.0,,0.18179657794676806084
417,2010_Russia,2010,90.0,1.0,2.0,20.0,Russia,Peter Nalitch and Friends,Lost and Forgotten,English,Ballad,0.0,Male,1,C Major,4,98.0,47.0,36.0,21.0,16.0,0.0,10.0,3.0,0,0,5,0,1.0,107.0,63.0,,,11.0,7.0,,,74.0,0,0,0.0,,0.32356433506044905009
418,2010_Finland,2010,,1.0,5.0,,Finland,Kuunkuiskaajat,Työlki Ellää,Finnish,Traditional,,Female,2,A Minor,5,115.0,84.0,46.0,55.0,69.0,0.0,9.0,8.0,0,2,1,1,0.0,,,,,,11.0,,,49.0,0,0,,,0.13773840022772559066
419,2010_Latvia,2010,,1.0,6.0,,Latvia,Aisha,What For?,English,Ballad,,Female,1,G Minor,4,78.0,62.0,64.0,45.0,6.0,0.0,19.0,3.0,0,4,0,0,0.0,,,,,,17.0,,,11.0,0,0,,,0.22116324535679374389
420,2010_Belgium,2010,143.0,1.0,10.0,7.0,Belgium,Tom Dice,Me and My Guitar,English,Pop,0.0,Male,1,A Major,8,129.0,34.0,47.0,42.0,62.0,0.0,14.0,3.0,0,0,0,1,1.0,76.0,185.0,,,6.0,1.0,,,167.0,0,0,0.0,,0.16814345991561181435
421,2010_Malta,2010,,1.0,11.0,,Malta,Thea Garrett,My Dream,English,Ballad,,Female,1,Fs Major,5,138.0,67.0,44.0,31.0,14.0,0.0,12.0,3.0,1,3,0,0,0.0,,,,,,12.0,,,45.0,0,0,,,0.21326106000876040298
422,2010_Greece,2010,140.0,1.0,13.0,11.0,Greece,Giorgos Alkaios and Friends,OPA,Greek,Pop,0.0,Male,1,C Major,4,135.0,94.0,73.0,74.0,0.0,1.0,7.0,4.0,0,4,0,0,1.0,152.0,110.0,,,8.0,2.0,,,133.0,0,0,0.0,,0.21553453711665233591
423,2010_Iceland,2010,41.0,1.0,17.0,16.0,Iceland,Hera Bjork,Je ne sais quoi,English,Dance,0.0,Female,1,Eb Minor,4,132.0,88.0,53.0,28.0,3.0,0.0,17.0,7.0,0,5,0,0,1.0,40.0,57.0,,,19.0,3.0,,,123.0,0,0,0.0,,0.16759259259259259259
424,2010_Lithuania,2010,,2.0,1.0,,Lithuania,InCulto,Eastern European Funk,English,Dance,,Male,5,A Major,7,134.0,76.0,83.0,93.0,3.0,0.0,18.0,5.0,0,0,0,0,0.0,,,,,,12.0,,,44.0,0,0,,,0.12592910234419668382
425,2010_Armenia,2010,141.0,2.0,2.0,21.0,Armenia,Eva Rivas,Apricot Stone,English,Pop,0.0,Female,1,B Minor,9,101.0,67.0,61.0,38.0,25.0,0.0,16.0,10.0,1,3,1,0,1.0,166.0,116.0,,,7.0,6.0,,,83.0,0,0,0.0,,0.20807399723374827109
